Factor,F1-FN,IC,IC.T-Stat,IC.Dev,1,2,3,4,5,6,7,8,9,10,NA
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26,ROW36)",5.63856,0.07736,2.58787,0.08911,0.32662,-0.02891,0.46334,0.55553,-0.36842,-0.07025,-1.10202,-1.72199,-2.86577,-5.55097,-8.96200
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW30,ROW36)",4.06866,0.07331,2.48400,0.09743,-0.52124,-0.16998,-0.00350,0.26025,-0.13174,0.09724,-0.69298,-1.48189,-3.46404,-4.85481,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW26,ROW30,ROW36)",4.46042,0.07316,2.48543,0.09967,-0.52620,-0.55644,0.22277,0.37157,0.12424,-0.38394,-0.35574,-1.77692,-2.93047,-5.18118,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW26,ROW30,ROW36)",2.96563,0.06200,2.11244,0.09754,-0.89715,-0.32977,0.22491,0.19068,-0.23946,-0.66648,-1.24921,-1.15932,-2.74831,-4.08055,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26,ROW30)",3.53830,0.06622,2.25932,0.10452,-0.79090,-0.74419,0.28004,-0.21873,0.00096,-0.26109,-0.35778,-1.33908,-2.88227,-4.71408,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26,ROW36)",5.48474,0.07401,2.48347,0.08555,0.12023,-0.25386,0.38701,0.93897,-0.28859,-0.86497,-0.70536,-1.64219,-2.42665,-5.58419,-8.96200
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW30,ROW36)",4.14304,0.07010,2.38464,0.09906,-0.84130,-0.12397,-0.04128,0.19900,0.11416,-0.74593,-0.07463,-1.77749,-2.43957,-5.28636,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW26,ROW30,ROW36)",3.87239,0.06936,2.36305,0.09995,-0.83526,-0.63770,0.64999,-0.38313,0.38619,-0.60034,-0.22974,-1.50883,-2.83565,-5.02836,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW26,ROW30,ROW36)",2.89875,0.05811,1.98826,0.09948,-0.94689,-0.45006,0.07969,-0.40529,0.63332,-1.12107,-1.01376,-0.99676,-2.58564,-4.18359,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW26,ROW30,ROW36)",3.84048,0.07299,2.49404,0.11001,-0.83916,-0.57022,-0.08250,0.48086,0.01608,-0.33250,-0.06873,-1.46304,-3.20299,-5.01540,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26)",6.10904,0.07677,2.55050,0.08249,0.92415,0.72475,-0.09568,0.03593,-0.10482,-0.60351,-0.75155,-1.78829,-2.86933,-5.45513,-8.99660
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW30)",4.88882,0.07450,2.50805,0.08635,-0.03631,0.17247,0.50538,0.12791,-0.71703,-0.20709,-0.93276,-1.38980,-3.21239,-5.18096,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW36)",6.55904,0.07912,2.63651,0.08442,0.91441,0.67499,0.13202,-0.07361,-0.36756,-0.55700,-0.46178,-2.04054,-2.69539,-5.92985,-11.31910
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26,ROW30)",5.21088,0.07401,2.49798,0.08841,-0.07572,0.24109,0.09898,0.28290,-0.68516,-0.46643,-0.31695,-1.71594,-2.71586,-5.49705,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26,ROW36)",6.50414,0.07937,2.64966,0.08349,0.95604,0.55277,-0.07167,-0.00980,-0.34081,-0.14755,-0.69449,-2.21883,-2.59717,-5.81608,-11.31910
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW30,ROW36)",5.08310,0.07640,2.57262,0.08478,-0.02494,0.44439,0.07752,0.06333,-0.36322,-0.16676,-0.84134,-1.56847,-3.11434,-5.34785,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26,ROW30)",4.04644,0.06387,2.15914,0.08424,-0.24476,0.42252,-0.29235,-0.15639,-0.69086,-0.36458,-0.73565,-1.66978,-2.57958,-4.52506,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26,ROW36)",5.76905,0.07076,2.36236,0.07735,0.89940,0.53086,0.13608,-0.63747,-0.19658,-0.75665,-0.66026,-1.89773,-2.75062,-5.10008,-10.29938
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW30,ROW36)",3.85289,0.06680,2.25222,0.08086,-0.21967,0.63051,-0.03406,-0.24000,-0.59117,-0.38357,-1.11008,-1.68256,-2.87222,-4.34627,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW26,ROW30,ROW36)",4.39157,0.06703,2.26549,0.08256,-0.22052,0.32234,0.00238,-0.01144,-0.49537,-0.36922,-1.05683,-1.56117,-2.62897,-4.79622,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26,ROW30)",5.03001,0.07881,2.66330,0.09570,0.08816,-0.16691,0.10529,0.44049,0.25083,-0.55611,-0.74300,-1.82887,-3.35445,-5.14972,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26,ROW36)",6.44461,0.08367,2.79410,0.08950,0.88011,0.74783,-0.01162,0.24999,-0.05420,-0.56646,-0.79234,-1.95995,-3.07686,-5.86264,-11.31910
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW30,ROW36)",4.95513,0.08028,2.70453,0.09035,-0.00197,0.30963,0.30036,-0.12856,0.08381,-0.15233,-0.82568,-1.65688,-3.62479,-5.18498,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW26,ROW30,ROW36)",5.37405,0.08049,2.71855,0.09270,0.08523,0.00646,0.20353,0.49702,-0.16900,-0.08900,-0.74173,-1.94529,-3.23143,-5.48267,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW26,ROW30,ROW36)",4.26748,0.07046,2.38302,0.08868,-0.24574,0.34055,-0.13955,0.36693,-0.30904,-0.45954,-1.27157,-1.60136,-2.88900,-4.68292,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW30)",4.95268,0.07544,2.55630,0.09534,-0.15927,-0.26050,-0.20133,0.62005,0.13551,-0.71381,-0.10231,-1.50183,-3.32605,-5.40271,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW36)",6.50566,0.08171,2.73436,0.08508,0.90665,0.23716,0.34474,0.27718,-0.19843,-0.36792,-0.43598,-2.18629,-3.04858,-5.87871,-11.31910
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW30,ROW36)",5.00999,0.07850,2.65315,0.09097,-0.16747,0.08746,0.40892,-0.19305,0.30984,-0.27526,-0.54981,-1.76377,-3.30131,-5.42534,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW26,ROW30,ROW36)",5.08184,0.07771,2.63148,0.09222,-0.25176,-0.19855,0.21727,0.76719,-0.15081,-0.61651,-0.44554,-1.39731,-3.20077,-5.60131,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW26,ROW30,ROW36)",4.26226,0.06762,2.29528,0.08983,-0.22570,-0.03007,-0.36076,0.55535,-0.45801,-0.13186,-1.10800,-1.50919,-2.85683,-4.72540,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW26,ROW30,ROW36)",5.39043,0.08245,2.79705,0.10029,-0.01752,-0.73893,0.44376,0.95773,-0.01619,-0.08966,-0.57851,-1.82964,-3.38963,-5.67299,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30)",4.10683,0.06588,2.23522,0.09637,-0.62555,-0.36656,-0.10715,0.13906,0.08433,-0.80605,-0.01910,-1.43038,-2.83090,-5.00517,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW36)",5.86591,0.07246,2.42252,0.08406,0.64893,-0.26381,0.47161,0.02421,-0.36791,-0.58171,-0.33783,-1.90451,-2.59744,-5.43192,-8.96200
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW30,ROW36)",4.42641,0.06897,2.33363,0.09171,-0.38385,-0.41700,0.21805,0.02391,-0.25510,-0.10220,-0.66428,-1.31886,-2.92017,-5.07157,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26,ROW30,ROW36)",4.26618,0.06882,2.33357,0.09313,-0.64478,-0.10399,0.10109,0.18852,-0.28752,-0.45434,-0.39121,-1.36782,-2.83719,-5.10941,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW26,ROW30,ROW36)",3.31966,0.05894,2.00451,0.09095,-0.77682,-0.03922,-0.31980,0.33463,-0.50289,-0.74404,-0.83202,-0.97188,-2.73019,-4.29327,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26,ROW30,ROW36)",4.42277,0.07251,2.46284,0.10111,-0.57170,-0.58431,0.30550,0.37850,-0.00797,-0.38643,-0.18915,-1.82117,-2.91562,-5.19570,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",3.94695,0.06879,2.34361,0.10126,-0.80249,-0.72354,0.60405,-0.29317,0.43582,-0.80431,-0.07354,-1.53093,-2.75917,-5.07554,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30)",5.13998,0.07342,2.47759,0.08975,-0.08369,0.11342,0.18339,0.22770,-0.61373,-0.50634,-0.27247,-1.70512,-2.76847,-5.43770,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26,ROW36)",6.37676,0.07870,2.62696,0.08480,0.91583,0.52626,-0.23293,0.12725,-0.21469,-0.22972,-0.65516,-2.27565,-2.62359,-5.73742,-11.31910
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW30,ROW36)",5.01280,0.07573,2.54971,0.08630,0.00391,0.37059,-0.04695,0.08702,-0.27213,-0.18048,-0.87168,-1.52436,-3.16653,-5.26067,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26,ROW30,ROW36)",5.60758,0.07567,2.55277,0.08767,-0.05265,0.38476,0.00654,0.19675,-0.10036,-0.68336,-0.55744,-1.49980,-2.69996,-5.81887,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26,ROW30,ROW36)",4.32829,0.06645,2.24558,0.08400,-0.28329,0.35601,0.04029,-0.26342,-0.33369,-0.34140,-0.99495,-1.63936,-2.57105,-4.80275,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26,ROW30,ROW36)",5.24982,0.07984,2.69614,0.09412,0.11216,-0.07042,0.14984,0.53792,-0.15622,-0.08442,-0.82581,-1.78601,-3.40998,-5.34161,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",5.00305,0.07704,2.60847,0.09368,-0.25511,-0.22261,0.02702,0.88576,-0.20481,-0.46363,-0.51058,-1.37761,-3.21529,-5.54496,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",4.28272,0.06825,2.31399,0.09450,-0.63126,-0.16651,0.02193,0.20583,-0.16389,-0.47365,-0.52994,-1.22006,-2.84538,-5.10927,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",5.53961,0.07510,2.53340,0.08896,-0.05963,0.32121,-0.10513,0.28933,-0.08782,-0.62532,-0.60014,-1.45957,-2.73460,-5.77158,#N/A
