Factor,F1-FN,IC,IC.T-Stat,IC.Dev,1,2,3,4,5,6,7,8,9,10,NA
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW30,ROW36)",19.90233,0.21679,7.54508,0.16314,5.81872,4.39111,3.93414,3.45461,2.71008,2.28037,-0.71729,-2.36189,-5.24768,-16.89304,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24)",16.96768,0.18364,6.20577,0.12416,5.16709,4.39699,4.00510,3.37429,2.01283,1.45609,0.29444,-1.62968,-4.39533,-13.35897,-20.04718
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW26)",16.33956,0.17546,5.90460,0.11676,5.60747,3.89381,3.71772,2.84388,2.47506,1.16268,-0.25758,-1.74239,-4.25412,-11.94920,-20.03590
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW30)",19.50967,0.20825,7.20037,0.15120,5.55043,4.08826,4.23203,3.83105,2.72496,1.46248,-0.24808,-2.36268,-5.01008,-16.61010,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW36)",18.21229,0.19399,6.61660,0.13819,5.44355,4.17214,3.81908,3.57974,2.25831,1.41311,0.38063,-2.04403,-4.64781,-14.73197,-17.68498
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW26)",16.98480,0.18185,6.13727,0.12241,5.90570,3.84731,3.67772,3.20512,1.97350,1.76092,-0.95879,-1.52280,-3.99005,-12.38505,-19.54549
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW30)",19.23538,0.21473,7.45886,0.15776,5.82496,3.99260,4.42990,3.86266,2.65938,1.14714,-0.39361,-2.10269,-5.51079,-16.36958,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW36)",18.19242,0.20154,6.89850,0.14356,5.53634,4.44967,3.72153,3.65706,2.42988,1.55508,-0.10778,-2.04068,-4.80779,-14.74071,-17.40686
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW26,ROW30)",18.42950,0.20490,7.08323,0.15204,5.61689,4.11159,4.07569,3.72788,2.12806,1.08340,-0.15380,-2.67437,-4.98411,-15.10656,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW26,ROW36)",16.92293,0.19343,6.59019,0.13614,5.50697,4.47789,3.29127,3.75418,2.18350,1.21364,-0.51706,-1.83118,-5.02440,-13.16906,-17.31153
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW30,ROW36)",19.14017,0.21826,7.61030,0.16627,5.48124,4.47293,4.42429,3.54645,3.00475,1.35650,-0.09836,-2.69062,-5.32248,-16.80332,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW26)",16.71681,0.18445,6.22652,0.11969,6.05296,4.11191,4.14263,2.55490,2.25721,1.72828,-0.51716,-2.26225,-4.61392,-11.98039,-20.03590
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW30)",19.78408,0.21871,7.60589,0.15768,5.93738,4.41686,3.76048,4.15603,2.91055,1.97386,-0.46157,-1.91807,-6.32391,-16.94928,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW36)",18.45720,0.20156,6.90717,0.14418,5.63196,4.73705,3.42995,3.18590,2.86410,1.80300,0.69447,-2.55274,-5.30810,-14.96421,-17.68498
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW26,ROW30)",18.66431,0.20950,7.24842,0.15126,5.80815,4.65395,3.56285,3.22856,3.27896,1.27902,-0.10717,-2.38704,-6.21489,-15.25255,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW26,ROW36)",16.86371,0.19511,6.65054,0.13527,5.78150,4.27882,3.85921,2.89601,2.74236,1.29062,-0.05011,-2.60936,-5.54212,-12.81565,-17.58681
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW30,ROW36)",19.21948,0.21988,7.67336,0.16654,5.50915,4.85987,3.55497,3.83088,3.26158,2.02458,-0.04375,-2.40003,-6.42399,-16.89356,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW24,ROW26,ROW30)",18.91796,0.21600,7.51219,0.15891,6.00287,4.61675,3.84991,3.27305,3.06049,1.34439,-0.65189,-2.32738,-6.00804,-15.41049,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW24,ROW26,ROW36)",17.10785,0.20345,6.96310,0.14131,6.00102,4.62882,3.65733,2.92978,2.61263,1.69208,-0.77512,-2.61641,-5.38200,-12.92518,-17.31153
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW24,ROW30,ROW36)",19.75423,0.22755,7.98207,0.17318,6.00042,4.75938,3.76644,3.75531,2.89783,1.91988,0.15915,-2.79949,-6.11943,-17.18238,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW26,ROW30,ROW36)",18.95970,0.21927,7.65418,0.16728,5.84319,4.79919,4.03938,3.00964,2.92609,1.76467,-0.21869,-2.92534,-5.80820,-15.86070,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24)",15.05042,0.14748,4.92783,0.11257,4.02134,3.12151,3.15656,3.23194,2.18878,1.52245,0.72464,-0.80836,-3.28119,-12.37745,-17.96629
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26)",14.37703,0.14369,4.79001,0.10759,4.12951,3.40929,2.91260,2.76799,1.79302,2.18813,0.49191,-1.51164,-3.02787,-11.47079,-17.96545
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW30)",17.69979,0.17569,6.00645,0.14190,4.28598,3.00293,3.82052,3.46144,2.83245,1.41362,0.14248,-1.51043,-3.86574,-15.79252,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW36)",16.13801,0.16091,5.42713,0.12679,4.09601,3.14656,3.17766,3.36952,2.01209,1.66775,1.03906,-1.63428,-3.36621,-13.73369,-14.81467
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW26)",14.80823,0.15071,5.03605,0.11437,4.52384,3.09807,3.06844,3.02838,1.91785,1.96284,0.22462,-1.38672,-3.24317,-11.46947,-16.14466
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW30)",17.10736,0.18219,6.25572,0.14911,4.36803,3.55967,3.49025,3.32829,3.16573,1.15706,-0.11431,-1.67172,-4.29514,-15.30361,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW36)",16.13108,0.16893,5.71614,0.13286,4.24063,3.39725,3.29582,3.15866,2.60731,1.36978,0.70762,-1.32001,-4.00797,-13.78550,-14.41958
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW26,ROW30)",17.02025,0.17651,6.04613,0.14562,4.69500,3.54987,3.10930,3.13999,2.74958,0.67639,0.00774,-0.84365,-4.52774,-14.64537,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW26,ROW36)",15.87650,0.16491,5.56628,0.12812,4.58877,3.30815,2.88169,3.40758,2.18063,1.31793,0.39420,-1.52122,-3.74730,-12.85880,-14.40378
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW30,ROW36)",16.87659,0.18871,6.50786,0.15821,4.26036,3.94657,3.88366,3.15995,3.02816,0.93423,-0.13311,-1.12861,-4.97086,-15.52717,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26)",14.35978,0.14523,4.84652,0.10895,4.13375,3.63504,2.75261,2.84388,2.00798,1.82995,0.50175,-1.27480,-3.35061,-11.40362,-17.96545
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW30)",17.82431,0.17918,6.14189,0.14623,4.45555,3.02339,3.26799,3.61213,3.14728,1.67061,0.23825,-1.31277,-4.44969,-15.96634,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW36)",15.65372,0.16188,5.47073,0.13021,3.89905,3.42802,3.11290,2.84693,2.80091,1.83540,0.40655,-0.76693,-4.25841,-13.60311,-14.81467
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW26,ROW30)",16.88222,0.17531,5.99561,0.14257,4.41762,3.35028,3.18867,3.02527,3.19238,1.36409,0.19885,-1.43075,-4.59609,-14.78534,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW26,ROW36)",15.31884,0.16020,5.39964,0.12471,4.31923,3.40066,2.95356,2.95720,2.48838,1.44574,0.56011,-1.62569,-3.92251,-12.61571,-14.79894
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW30,ROW36)",17.40938,0.18532,6.38237,0.15631,4.36992,3.68004,3.12702,3.66548,2.87414,1.88984,-0.20582,-0.76684,-5.20630,-15.95636,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW26,ROW30)",16.75862,0.18181,6.24943,0.15111,4.63022,3.68147,2.90809,3.52226,2.99555,1.12448,-0.40382,-0.98582,-5.16966,-14.49772,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW26,ROW36)",15.59488,0.16882,5.71085,0.13146,4.51461,3.55552,2.88370,2.97523,2.90017,1.23413,0.74196,-1.66548,-4.49249,-12.74003,-14.40378
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW30,ROW36)",17.36964,0.19319,6.68617,0.16380,4.52594,3.70361,3.18572,3.90862,2.74358,2.10637,-0.44868,-1.18538,-5.27350,-15.89585,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW26,ROW30,ROW36)",16.98406,0.18902,6.52618,0.16008,4.61493,3.79600,3.56391,3.05723,2.91872,1.41016,0.03790,-1.73682,-4.94026,-15.10318,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26)",14.29130,0.14607,4.87684,0.11057,4.20435,3.55528,3.11282,2.68662,1.84695,1.34379,0.26640,-0.82749,-3.19930,-11.29825,-17.92163
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW30)",16.99492,0.18128,6.22567,0.14987,4.25113,3.46351,3.99425,3.00637,2.89168,1.52929,0.32612,-1.78344,-4.45014,-15.62851,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW36)",15.73838,0.16746,5.66642,0.13271,4.02991,3.70847,3.54890,2.94635,2.34964,1.60209,1.14636,-1.92233,-3.98822,-13.70377,-14.86437
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW26,ROW30)",16.43100,0.17363,5.94255,0.14468,4.23483,3.71418,3.45915,2.70798,2.41354,1.60327,0.16413,-1.45698,-4.44627,-14.49707,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW26,ROW36)",14.92660,0.16108,5.43087,0.12585,4.05213,3.65549,3.09201,3.34038,2.06833,1.60925,-0.61059,-0.67847,-4.08845,-12.48529,-14.75610
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW30,ROW36)",16.95209,0.18783,6.48022,0.15929,4.00067,4.06805,3.58964,3.51775,3.34904,1.04714,0.22667,-1.25157,-5.13727,-15.95467,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW26,ROW30)",16.70562,0.17906,6.15832,0.15310,4.47556,3.69004,3.45943,2.96687,2.34438,1.11772,0.13664,-1.72256,-4.08188,-14.59371,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW26,ROW36)",14.89502,0.16886,5.71565,0.13332,4.29648,3.89380,3.29446,2.74419,2.68606,0.80824,0.20879,-1.18526,-4.41346,-12.42693,-14.36075
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW30,ROW36)",16.96953,0.19477,6.75392,0.16692,4.27340,4.04686,4.15364,3.23769,2.91570,1.22639,-0.24461,-1.48389,-4.85782,-15.90249,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW26,ROW30,ROW36)",16.32744,0.18704,6.46043,0.16142,4.33331,4.04011,3.79248,3.07916,2.19811,1.70277,-0.44962,-1.64100,-4.75787,-14.65768,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW26,ROW30)",16.10614,0.17837,6.12849,0.15100,4.14785,4.18565,3.19531,2.69362,2.80936,1.54192,0.21680,-1.32828,-5.14285,-14.52319,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW26,ROW36)",14.50740,0.16451,5.55930,0.12947,4.22570,3.93010,3.16936,2.57669,2.60156,1.42256,0.32515,-2.20669,-4.16150,-12.02688,-14.75610
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW30,ROW36)",16.60087,0.19203,6.65306,0.16565,4.06631,4.15482,3.40711,3.36684,3.29752,1.67786,0.97841,-1.83377,-5.89569,-15.96292,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW26,ROW30,ROW36)",16.08120,0.18578,6.41207,0.16007,4.11846,4.40151,3.46941,2.80462,2.76056,1.91087,0.15998,-1.77288,-5.40078,-14.82702,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW24,ROW26,ROW30,ROW36)",16.29294,0.19244,6.67970,0.16883,4.31675,4.49829,3.81906,3.08866,2.07317,1.88798,-0.30092,-1.56372,-5.39381,-14.84453,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW24)",17.05900,0.17369,5.84860,0.11907,5.17568,3.88274,3.63362,3.14596,2.21434,1.34213,0.15139,-0.63732,-4.32216,-13.23710,-20.08305
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW26)",16.08022,0.16966,5.69761,0.11384,5.25053,4.14972,3.14800,3.09671,2.03699,1.24889,0.56959,-1.99874,-3.91700,-12.14430,-20.08239
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW30)",19.14138,0.19929,6.85437,0.14385,5.25489,4.14173,3.53419,4.26550,2.30481,1.19417,-0.02299,-2.02570,-4.64147,-16.23957,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW21,ROW36)",17.85593,0.18412,6.25340,0.13210,5.30563,4.05649,3.39229,3.08866,2.26999,1.40004,0.51398,-1.81245,-4.19027,-14.24692,-17.64756
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW26)",16.41505,0.17538,5.90196,0.11823,5.65311,3.86466,3.49012,2.94038,2.15114,1.35449,0.06519,-1.79250,-4.15579,-12.02462,-19.59226
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW30)",19.43149,0.20532,7.08784,0.14931,5.60289,4.01939,3.96093,3.54775,3.12448,0.84521,-0.76236,-1.47744,-4.88541,-16.31528,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW24,ROW36)",18.21811,0.19075,6.49590,0.13632,5.42449,4.11791,3.47532,3.15526,2.76105,0.97779,0.38018,-1.69796,-4.24327,-14.60682,-17.37249
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW26,ROW30)",18.68220,0.19943,6.86355,0.14526,5.77476,3.58945,4.13585,3.31090,2.87318,0.41191,-0.49875,-1.33136,-5.17134,-15.19768,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW26,ROW36)",17.07425,0.18660,6.33619,0.13128,5.51714,4.15294,3.26870,3.42720,2.01945,1.15006,-0.02014,-1.81573,-4.57416,-13.18810,-17.35723
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW9,ROW30,ROW36)",18.99483,0.20930,7.25328,0.15801,5.41916,4.50954,3.98642,3.23699,2.87737,1.21389,-0.18469,-2.33754,-4.90611,-16.33936,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26)",16.19667,0.17554,5.90719,0.11580,5.49905,4.49359,3.10288,2.91048,2.44392,1.29578,-0.13266,-1.45303,-4.73705,-11.94181,-20.08239
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW30)",19.84614,0.20675,7.13722,0.14796,5.68304,3.87562,4.22752,3.57362,3.02709,1.41968,-0.39271,-2.13231,-4.93146,-16.75285,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW36)",18.16020,0.18856,6.42392,0.13600,5.45936,4.05041,3.60382,2.99047,2.39093,1.77991,-0.20356,-1.09798,-4.74432,-14.56211,-17.64756
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW26,ROW30)",18.57956,0.20233,6.96456,0.14388,5.72190,3.90026,3.76620,3.86609,2.66307,1.38664,-0.28614,-2.54245,-5.42895,-15.12319,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW26,ROW36)",16.92524,0.18654,6.33601,0.13044,5.57191,4.23799,3.09825,3.10112,2.64258,1.65912,-0.44140,-1.98851,-5.00820,-12.97050,-17.63235
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW30,ROW36)",19.47743,0.20971,7.26985,0.15770,5.63981,4.24407,3.64228,3.46672,3.31384,1.75444,-0.30206,-2.36514,-5.30133,-16.63217,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW26,ROW30)",18.61953,0.20841,7.20338,0.15014,5.93724,4.15079,3.46463,3.96117,2.93529,0.95974,-0.34546,-2.45701,-5.77177,-14.99716,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW26,ROW36)",17.27026,0.19386,6.60370,0.13492,5.81922,4.24679,3.28418,2.95207,2.85456,1.72093,-0.53307,-2.16499,-5.20094,-13.13399,-17.35723
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW24,ROW30,ROW36)",19.90233,0.21679,7.54508,0.16314,5.81872,4.39111,3.93414,3.45461,2.71008,2.28037,-0.71729,-2.36189,-5.24768,-16.89304,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW26,ROW30,ROW36)",18.78091,0.21242,7.37182,0.15930,5.85391,4.29973,3.64038,3.31749,3.19100,1.42189,-0.10879,-2.85986,-5.55410,-15.56993,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW26)",16.33956,0.17546,5.90460,0.11676,5.60747,3.89381,3.71772,2.84388,2.47506,1.16268,-0.25758,-1.74239,-4.25412,-11.94920,-20.03590
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW30)",19.50967,0.20825,7.20037,0.15120,5.55043,4.08826,4.23203,3.83105,2.72496,1.46248,-0.24808,-2.36268,-5.01008,-16.61010,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW24,ROW36)",18.21229,0.19399,6.61660,0.13819,5.44355,4.17214,3.81908,3.57974,2.25831,1.41311,0.38063,-2.04403,-4.64781,-14.73197,-17.68498
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW26,ROW30)",18.10558,0.19963,6.87259,0.14562,5.28861,4.46004,3.63965,3.76669,2.27536,1.28464,-0.10384,-2.18922,-5.41609,-15.09775,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW26,ROW36)",17.08976,0.18704,6.35237,0.13097,5.61819,3.97081,3.50162,3.21830,2.68812,1.26345,-0.38344,-1.83670,-5.06566,-13.05636,-17.58681
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW21,ROW30,ROW36)",19.06940,0.21186,7.35550,0.16041,5.35688,4.31889,3.95679,3.89617,3.38670,1.05946,0.08842,-2.29718,-5.66689,-16.63116,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW26,ROW30)",18.42950,0.20490,7.08323,0.15204,5.61689,4.11159,4.07569,3.72788,2.12806,1.08340,-0.15380,-2.67437,-4.98411,-15.10656,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW26,ROW36)",16.92293,0.19343,6.59019,0.13614,5.50697,4.47789,3.29127,3.75418,2.18350,1.21364,-0.51706,-1.83118,-5.02440,-13.16906,-17.31153
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW24,ROW30,ROW36)",19.14017,0.21826,7.61030,0.16627,5.48124,4.47293,4.42429,3.54645,3.00475,1.35650,-0.09836,-2.69062,-5.32248,-16.80332,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW9,ROW26,ROW30,ROW36)",18.20028,0.21012,7.29341,0.16058,5.45535,4.60918,3.94520,3.30445,2.82144,1.21560,-0.41256,-2.64427,-5.26147,-15.37860,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW26,ROW30)",18.66431,0.20950,7.24842,0.15126,5.80815,4.65395,3.56285,3.22856,3.27896,1.27902,-0.10717,-2.38704,-6.21489,-15.25255,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW26,ROW36)",16.86371,0.19511,6.65054,0.13527,5.78150,4.27882,3.85921,2.89601,2.74236,1.29062,-0.05011,-2.60936,-5.54212,-12.81565,-17.58681
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW30,ROW36)",19.21948,0.21988,7.67336,0.16654,5.50915,4.85987,3.55497,3.83088,3.26158,2.02458,-0.04375,-2.40003,-6.42399,-16.89356,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW26,ROW30,ROW36)",18.63622,0.21293,7.39767,0.16061,5.54732,4.62814,3.85585,3.42180,2.84872,2.07659,-0.28411,-2.67563,-6.07193,-15.69483,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW24,ROW26,ROW30,ROW36)",18.95970,0.21927,7.65418,0.16728,5.84319,4.79919,4.03938,3.00964,2.92609,1.76467,-0.21869,-2.92534,-5.80820,-15.86070,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW26)",14.37703,0.14369,4.79001,0.10759,4.12951,3.40929,2.91260,2.76799,1.79302,2.18813,0.49191,-1.51164,-3.02787,-11.47079,-17.96545
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW30)",17.69979,0.17569,6.00645,0.14190,4.28598,3.00293,3.82052,3.46144,2.83245,1.41362,0.14248,-1.51043,-3.86574,-15.79252,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW24,ROW36)",16.13801,0.16091,5.42713,0.12679,4.09601,3.14656,3.17766,3.36952,2.01209,1.66775,1.03906,-1.63428,-3.36621,-13.73369,-14.81467
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26,ROW30)",16.73696,0.17113,5.83759,0.13833,4.13395,3.65077,3.31983,2.92750,2.83606,0.91642,0.18228,-0.99931,-4.11885,-14.89387,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW26,ROW36)",15.26234,0.15785,5.31121,0.12205,4.26134,3.41101,2.83500,3.12104,2.26305,1.42402,0.57280,-1.69446,-3.72828,-12.51950,-14.79894
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW21,ROW30,ROW36)",17.07361,0.18216,6.25587,0.15166,4.05655,3.94676,3.54759,3.36230,3.16481,0.74886,0.46370,-1.35848,-4.62368,-15.68852,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW26,ROW30)",17.02025,0.17651,6.04613,0.14562,4.69500,3.54987,3.10930,3.13999,2.74958,0.67639,0.00774,-0.84365,-4.52774,-14.64537,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW26,ROW36)",15.87650,0.16491,5.56628,0.12812,4.58877,3.30815,2.88169,3.40758,2.18063,1.31793,0.39420,-1.52122,-3.74730,-12.85880,-14.40378
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW30,ROW36)",16.87659,0.18871,6.50786,0.15821,4.26036,3.94657,3.88366,3.15995,3.02816,0.93423,-0.13311,-1.12861,-4.97086,-15.52717,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW26,ROW30,ROW36)",16.99480,0.18414,6.33444,0.15435,4.66195,3.85463,3.40934,2.98556,2.82233,0.89195,-0.11329,-1.07760,-4.75475,-14.94995,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26,ROW30)",16.88222,0.17531,5.99561,0.14257,4.41762,3.35028,3.18867,3.02527,3.19238,1.36409,0.19885,-1.43075,-4.59609,-14.78534,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26,ROW36)",15.31884,0.16020,5.39964,0.12471,4.31923,3.40066,2.95356,2.95720,2.48838,1.44574,0.56011,-1.62569,-3.92251,-12.61571,-14.79894
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW30,ROW36)",17.40938,0.18532,6.38237,0.15631,4.36992,3.68004,3.12702,3.66548,2.87414,1.88984,-0.20582,-0.76684,-5.20630,-15.95636,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW26,ROW30,ROW36)",16.96851,0.18233,6.26540,0.15257,4.48355,3.67849,3.06127,3.17203,3.25656,1.38150,0.17618,-1.59450,-4.78613,-15.17354,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW26,ROW30,ROW36)",16.98406,0.18902,6.52618,0.16008,4.61493,3.79600,3.56391,3.05723,2.91872,1.41016,0.03790,-1.73682,-4.94026,-15.10318,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26,ROW30)",16.43100,0.17363,5.94255,0.14468,4.23483,3.71418,3.45915,2.70798,2.41354,1.60327,0.16413,-1.45698,-4.44627,-14.49707,#N/A
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26,ROW36)",14.92660,0.16108,5.43087,0.12585,4.05213,3.65549,3.09201,3.34038,2.06833,1.60925,-0.61059,-0.67847,-4.08845,-12.48529,-14.75610
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW30,ROW36)",16.95209,0.18783,6.48022,0.15929,4.00067,4.06805,3.58964,3.51775,3.34904,1.04714,0.22667,-1.25157,-5.13727,-15.95467,#N/A
